CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsReligiousHate,text_basic,text_classic,text_len_classic,word_count_classic,uppercase_ratio,exclamation_count,hate_words_count
Ugxp1q-tChDL1j_n_g94AaABAg,cT14IbTDW2c,someone should have taken one for the team and plowed right through them,True,True,False,True,False,False,False,False,someone should have taken one for the team and plowed right through them,someone taken one team plowed right,35,6,0.0,0,0
Ugxpgg01nbW9Rr2sXIl4AaABAg,cT14IbTDW2c,Nothing more hypocritical than a movement claiming to support blacks by blocking probably hundreds of blacks trying to get to their job to feed their god damn family,False,False,False,False,False,False,False,False,Nothing more hypocritical than a movement claiming to support blacks by blocking probably hundreds of blacks trying to get to their job to feed their god damn family,nothing hypocritical movement claiming support black blocking probably hundred black trying get job feed god damn family,120,17,0.006060606060606061,0,1
UgxPx4fQKiFuD0HDeEd4AaABAg,cT14IbTDW2c,Ahhhhhhh............i love this country,False,False,False,False,False,False,False,False,Ahhhhhhh............i love this country,ahhhhhhhi love country,22,3,0.02564102564102564,0,0
Ugxswrh35tG9Qi1NKZd4AaABAg,cT14IbTDW2c,"Useless cops, talk to the protesters instead of breaking heads.",True,True,False,False,False,False,False,False,"Useless cops, talk to the protesters instead of breaking heads.",useless cop talk protester instead breaking head,48,7,0.015873015873015872,0,0
UgxT6FXbbEukLXW5mXR4AaABAg,cT14IbTDW2c,Dumb ass people run over them all 😡,True,True,False,True,True,False,False,False,Dumb ass people run over them all enraged face,dumb as people run enraged face,31,6,0.02857142857142857,0,1
Ugxu5q_q_JeqBMT2pqZ4AaABAg,cT14IbTDW2c,If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,True,True,False,False,False,False,False,False,If you are the parent of one of these kids you have failed the one job you had as a parent. Dont raise a cunt.,parent one kid failed one job parent dont raise cunt,52,10,0.01818181818181818,0,0
UgxVdIh7xa5TFPpCN5J4AaABAg,cT14IbTDW2c,Bored stupid kids,True,True,False,False,False,False,False,False,Bored stupid kids,bored stupid kid,16,3,0.058823529411764705,0,1
UgxXe27x-ZA6YeZFf5R4AaABAg,cT14IbTDW2c,"German Police is pretty ""nice"" but even they would have beat these protestors",False,False,False,False,False,False,False,False,"German Police is pretty ""nice"" but even they would have beat these protestors",german police pretty nice even would beat protestors,52,8,0.025974025974025976,0,0
Ugy_DN9MzdmZKFMbeWR4AaABAg,cT14IbTDW2c,Run the black cunts over,True,True,False,True,True,True,True,False,Run the black cunts over,run black cunt,14,3,0.041666666666666664,0,0
Ugy0IpiM6lrJHHQilvh4AaABAg,cT14IbTDW2c,Ram those pricks.,True,True,False,True,False,False,False,False,Ram those pricks.,ram prick,9,2,0.058823529411764705,0,0
Ugy2Wc3ZRDsMcDYmoKF4AaABAg,cT14IbTDW2c,"Next time they do that, line up some cars and start making burnout smoke to ""riot gas"" them. Non lethal and eficient. (Double check if it actualy is non lethal of course XD)",True,True,False,True,False,False,False,False,"Next time they do that, line up some cars and start making burnout smoke to ""riot gas"" them. Non lethal and eficient. (Double check if it actualy is non lethal of course XD)",next time line car start making burnout smoke riot gas non lethal eficient double check actualy non lethal course xd,116,20,0.028901734104046242,0,0
Ugy35wGBq4aJlQAdGFt4AaABAg,cT14IbTDW2c,"I just thought about how to deal with this situation as a driver. The only working thing I came up with was getting out of the car, getting other drivers of stoppes cars to come with me and clean the road. But that's self justice. Something we all support irrationally and are against rationally.",True,True,False,True,False,False,False,False,"I just thought about how to deal with this situation as a driver. The only working thing I came up with was getting out of the car, getting other drivers of stoppes cars to come with me and clean the road. But that's self justice. Something we all support irrationally and are against rationally.",thought deal situation driver working thing came getting car getting driver stoppes car come clean road thats self justice something support irrationally rationally,164,23,0.016891891891891893,0,0
Ugy7BbmfzEwfwqThTmV4AaABAg,cT14IbTDW2c,"Fucking idiots, get outta the way....some people gotta get to work!",True,True,False,False,False,False,False,False,"Fucking idiots, get outta the way....some people gotta get to work!",fucking idiot get outta waysome people gotta get work,53,9,0.014925373134328358,1,3
Ugy7qa1kqoitoxDef5l4AaABAg,cT14IbTDW2c,"Too bad nobody ran them down!  Hmmmm? If your dumbass lives matter, then stay the fuck out of the street, DUH!!! 🙄🙄",True,True,False,True,True,False,False,False,"Too bad nobody ran them down! Hmmmm? If your dumbass lives matter, then stay the fuck out of the street, DUH!!! face with rolling eyes face with rolling eyes",bad nobody ran hmmmm dumbass life matter stay fuck street duh face rolling eye face rolling eye,95,17,0.05217391304347826,4,2
Ugy8G7eYaZQHeGhDnZZ4AaABAg,cT14IbTDW2c,"run'em over, they're on a freaking freeway",True,True,True,True,False,False,False,False,"run'em over, they're on a freaking freeway",runem theyre freaking freeway,29,4,0.0,0,0
UgyBtTDP7Pgfklwli6l4AaABAg,cT14IbTDW2c,"Pepper spray them. For them to create a dangerous situation for motorists they should get put in jail. This isn’t s peaceful protest if they are infringing upon other citizens rights to move freely and about, but cannot due to the blockade of so called protestors creating a dangerous situation.",False,False,False,False,False,False,False,False,"Pepper spray them. For them to create a dangerous situation for motorists they should get put in jail. This isn’t s peaceful protest if they are infringing upon other citizens rights to move freely and about, but cannot due to the blockade of so called protestors creating a dangerous situation.",pepper spray create dangerous situation motorist get put jail isn’t peaceful protest infringing upon citizen right move freely cannot due blockade called protestors creating dangerous situation,193,26,0.010169491525423728,0,0
UgycJjrcxm4IkKnv0JR4AaABAg,cT14IbTDW2c,Arrest all of them,False,False,False,False,False,False,False,False,Arrest all of them,arrest,6,1,0.05555555555555555,0,0
Ugycw-ryczBL4ZmdRUh4AaABAg,cT14IbTDW2c,"I wish so much that when these types of protesters come out they would all be arrested, fined, and taught the law...",False,False,False,False,False,False,False,False,"I wish so much that when these types of protesters come out they would all be arrested, fined, and taught the law...",wish much type protester come would arrested fined taught law,61,10,0.008620689655172414,0,0
UgyCZ7XpQCbblw0rQbd4AaABAg,cT14IbTDW2c,This made me mad why didn’t you just point guns at them,False,False,False,False,False,False,False,False,This made me mad why didn’t you just point guns at them,made mad didn’t point gun,25,5,0.01818181818181818,0,0
Ugyday9fAu6Mtqe_JAJ4AaABAg,cT14IbTDW2c,"They should all be arrested for blocking a highway. If you want to protest, do it somewhere else.",False,False,False,False,False,False,False,False,"They should all be arrested for blocking a highway. If you want to protest, do it somewhere else.",arrested blocking highway want protest somewhere else,53,7,0.020618556701030927,0,0
UgydgFd-5Ec0Z9UW7Cd4AaABAg,cT14IbTDW2c,They should have protest in furgison not in So Cal. Take the fight to wear it started,False,False,False,False,False,False,False,False,They should have protest in furgison not in So Cal. Take the fight to wear it started,protest furgison cal take fight wear started,44,7,0.047058823529411764,0,0
UgyDoIJKGAVW5uJ8uTF4AaABAg,cT14IbTDW2c,Do people not realize blocking roads and pissing people off do not get people onto your side,False,False,False,False,False,False,False,False,Do people not realize blocking roads and pissing people off do not get people onto your side,people realize blocking road pissing people get people onto side,64,10,0.010869565217391304,0,0
UgyDPebKZNOABtNWGa54AaABAg,cT14IbTDW2c,If I ever get in a situation where I can run these assholes over...*I WILL*,True,True,True,True,False,False,False,False,If I ever get in a situation where I can run these assholes over...*I WILL*,ever get situation run asshole overi,36,6,0.10666666666666667,0,1
UgyEGPZKTp4il8B8hG94AaABAg,cT14IbTDW2c,just run there stupid ass over. there stupid enough to stand in the middle of a freeway,True,True,False,True,True,False,False,False,just run there stupid ass over. there stupid enough to stand in the middle of a freeway,run stupid as stupid enough stand middle freeway,48,8,0.0,0,3
UgyFQYMYiDs-RdmouGp4AaABAg,cT14IbTDW2c,If I was there I will sue them for the time they wast ...,False,False,False,False,False,False,False,False,If I was there I will sue them for the time they wast ...,sue time wast,13,3,0.05263157894736842,0,0
UgyFQZ1GXkkmCrx9ER54AaABAg,cT14IbTDW2c,These Californians deserve this backup since they elect people that allow this to happen without consequences. If they tried that where I lived they would be shot at and runned over.,True,True,False,True,False,True,True,False,These Californians deserve this backup since they elect people that allow this to happen without consequences. If they tried that where I lived they would be shot at and runned over.,californian deserve backup since elect people allow happen without consequence tried lived would shot runned,108,15,0.02197802197802198,0,0
UgyGS6uoENDrrZZYqxR4AaABAg,cT14IbTDW2c,"There's a lot more drivers there, they should have banded together and collectively beat the living shit out of every one of those little pricks.",True,True,True,False,False,False,False,False,"There's a lot more drivers there, they should have banded together and collectively beat the living shit out of every one of those little pricks.",there lot driver banded together collectively beat living shit every one little prick,85,13,0.006896551724137931,0,1
UgyjhzQsHAB3Fa4adxR4AaABAg,cT14IbTDW2c,The crazy thing is I thought offices never do anything I want of random people over,False,False,False,False,False,False,False,False,The crazy thing is I thought offices never do anything I want of random people over,crazy thing thought office never anything want random people,60,9,0.03614457831325301,0,0
UgyJiThWVO-eQ03ikjt4AaABAg,cT14IbTDW2c,Would’ve been satisfying if someone threw a Molotov in the middle of the group.,True,True,False,True,False,False,False,False,Would’ve been satisfying if someone threw a Molotov in the middle of the group.,would’ve satisfying someone threw molotov middle group,54,7,0.02531645569620253,0,0
UgykEnpNZrYgnb7a9f14AaABAg,cT14IbTDW2c,Run them over. Ignorant fucks the world will do better without them,True,True,False,True,True,False,False,False,Run them over. Ignorant fucks the world will do better without them,run ignorant fuck world better without,38,6,0.029850746268656716,0,1
UgyntYC4VsUQWM96NQ54AaABAg,cT14IbTDW2c,One paintball gun is all it takes.,True,True,False,True,False,False,False,False,One paintball gun is all it takes.,one paintball gun take,22,4,0.029411764705882353,0,0
Ugyoh9Elhz856YJ2ZDl4AaABAg,cT14IbTDW2c,Tell them they are breaking the law by blocking an interstate and traffic will be let through. If you get hit by vehicles after being told to leave not only will the drivers of the vehicles noy be charged but any injuries incurred will be billed to the retards standing in the street.,True,True,False,False,False,False,False,False,Tell them they are breaking the law by blocking an interstate and traffic will be let through. If you get hit by vehicles after being told to leave not only will the drivers of the vehicles noy be charged but any injuries incurred will be billed to the retards standing in the street.,tell breaking law blocking interstate traffic let get hit vehicle told leave driver vehicle noy charged injury incurred billed retard standing street,149,22,0.007042253521126761,0,0
UgyrJDeMDfV04uYeMNd4AaABAg,cT14IbTDW2c,"This is where the gas grenades, pepper spray and knight stick would be applied",False,False,False,False,False,False,False,False,"This is where the gas grenades, pepper spray and knight stick would be applied",gas grenade pepper spray knight stick would applied,51,8,0.01282051282051282,0,0
UgysaIdEoX6mhsTapI14AaABAg,cT14IbTDW2c,"I don't get it. Aren't they protesting to like, the wrong people?",False,False,False,False,False,False,False,False,"I don't get it. Aren't they protesting to like, the wrong people?",dont get arent protesting like wrong people,43,7,0.03076923076923077,0,0
UgyvoZHfxfi61AdK8TB4AaABAg,cT14IbTDW2c,can’t you just stand on the side of the freeway instead of blocking thousands of cars,False,False,False,False,False,False,False,False,can’t you just stand on the side of the freeway instead of blocking thousands of cars,can’t stand side freeway instead blocking thousand car,54,8,0.0,0,0
UgyZEc_uJD4vYnPrVrF4AaABAg,cT14IbTDW2c,If a patient is ever in an ambulance during this and get injured worse because they can’t make it to the hospital the protestors should be liable and if they die then the protestors should be charged with man slaughter,True,True,False,True,False,False,False,False,If a patient is ever in an ambulance during this and get injured worse because they can’t make it to the hospital the protestors should be liable and if they die then the protestors should be charged with man slaughter,patient ever ambulance get injured worse can’t make hospital protestors liable die protestors charged man slaughter,115,16,0.0045871559633027525,0,1
UgyzLLxqkDmZuUjzEzZ4AaABAg,cT14IbTDW2c,You should be legally allowed to run them down with no consequences,True,True,False,True,False,False,False,False,You should be legally allowed to run them down with no consequences,legally allowed run consequence,31,4,0.014925373134328358,0,0
UgyzusIwl5ZLuxzwqcd4AaABAg,cT14IbTDW2c,"Give me the keys to a county Snowplow,,, I'll get that road open ASAP !",True,True,False,True,False,False,False,False,"Give me the keys to a county Snowplow,,, I'll get that road open ASAP !",give key county snowplow ill get road open asap,47,9,0.09859154929577464,1,0
Ugz2VPdKFw4EYB9K3eJ4AaABAg,cT14IbTDW2c,And if my kid did that I would beat the shit out of him.,True,True,False,True,True,False,False,False,And if my kid did that I would beat the shit out of him.,kid would beat shit,19,4,0.03571428571428571,0,1
Ugz6EEhwYEn3AbhrPJh4AaABAg,cT14IbTDW2c,If this happen I would drive though them if I have to n if a cop does that Shit then they mess up letting them finish what they have to say like have need to get home or work u see how long that line of cars was. holding people up for there bullshit,True,True,True,True,False,False,False,False,If this happen I would drive though them if I have to n if a cop does that Shit then they mess up letting them finish what they have to say like have need to get home or work u see how long that line of cars was. holding people up for there bullshit,happen would drive though n cop shit mess letting finish say like need get home work u see long line car holding people bullshit,128,24,0.01606425702811245,0,2
Ugz6twWBrqe70jW9z6J4AaABAg,cT14IbTDW2c,Idiotz,True,True,False,False,False,False,False,False,Idiotz,idiotz,6,1,0.16666666666666666,0,1
Ugz7CcHZjpOHvajlZrJ4AaABAg,cT14IbTDW2c,Stupid niggers,True,False,False,False,False,True,True,False,Stupid niggers,stupid nigger,13,2,0.07142857142857142,0,1
Ugz7lS0OMX9VAL_UXp94AaABAg,cT14IbTDW2c,"I don't give a fuck what it is they're protesting about. DON'T BLOCK FUCKING TRAFFIC YOU CUNTS. Why piss on everyone else's day? Honestly such cunts. There should be a law where if you intentionally block traffic, drivers reserve the right to run you the fuck over. It's just quickening the Darwinism process anyway.",True,True,False,False,True,False,False,False,"I don't give a fuck what it is they're protesting about. DON'T BLOCK FUCKING TRAFFIC YOU CUNTS. Why piss on everyone else's day? Honestly such cunts. There should be a law where if you intentionally block traffic, drivers reserve the right to run you the fuck over. It's just quickening the Darwinism process anyway.",dont give fuck theyre protesting dont block fucking traffic cunt piss everyone elses day honestly cunt law intentionally block traffic driver reserve right run fuck quickening darwinism process anyway,200,29,0.11708860759493671,0,4
Ugz8uVdEHIiNFvrakgV4AaABAg,cT14IbTDW2c,How did they get the Time off from work?  JK,False,False,False,False,False,False,False,False,How did they get the Time off from work? JK,get time work jk,16,4,0.09090909090909091,0,0
Ugz9ivFXd1rsMNs395p4AaABAg,cT14IbTDW2c,"Those dumb fucks, screwing fellow citizens over instead of protesting against the police. 🤦‍♂️",True,True,False,False,False,False,False,False,"Those dumb fucks, screwing fellow citizens over instead of protesting against the police. man facepalming",dumb fuck screwing fellow citizen instead protesting police man facepalming,75,10,0.010638297872340425,0,1
UgzAej8Aoh233cA7cPh4AaABAg,cT14IbTDW2c,I would’ve pressed my m button and shoot the tsar bombar outta my car into them,True,True,False,True,False,False,False,False,I would’ve pressed my m button and shoot the tsar bombar outta my car into them,would’ve pressed button shoot tsar bombar outta car,51,8,0.012658227848101266,0,0
UgzEiqkk2CCuMaxuPvZ4AaABAg,cT14IbTDW2c,Everyone wants to be the next MLK but the issue is that there aren't problems in the US anymore that require another MLK.,False,False,False,False,False,False,False,False,Everyone wants to be the next MLK but the issue is that there aren't problems in the US anymore that require another MLK.,everyone want next mlk issue arent problem u anymore require another mlk,72,12,0.0743801652892562,0,0
UgzFhLRYl2-Jw_RjykN4AaABAg,cT14IbTDW2c,It's hilarious seeing these morons get hit by cars,True,True,False,True,False,False,False,False,It's hilarious seeing these morons get hit by cars,hilarious seeing moron get hit car,34,6,0.02,0,0
UgzGP9zuUw8tkaH1kJh4AaABAg,cT14IbTDW2c,how NOT to do a protest,False,False,False,False,False,False,False,False,how NOT to do a protest,protest,7,1,0.13043478260869565,0,0
UgzjY5FCQAraiLWUyid4AaABAg,cT14IbTDW2c,"I understand the point black lives do matter but blocking off traffic like that like WTH is that gonna do... There is people that need to go places hospitals, family,work ,etc and this to me is just plane stupid",True,True,False,False,False,False,False,False,"I understand the point black lives do matter but blocking off traffic like that like WTH is that gonna do... There is people that need to go places hospitals, family,work ,etc and this to me is just plane stupid",understand point black life matter blocking traffic like like wth gonna people need go place hospital familywork etc plane stupid,129,20,0.023696682464454975,0,1
UgzlVLIiuPxm40LF05d4AaABAg,cT14IbTDW2c,"1)  Obstructing interstate commerce is a Federal Felony offence.
2)  The cops are useless.
3)   BLM is the democrats modern version of the racist terroristic KKK they also created.
4)  These are not protesters they are rioters.
5)  The drivers of the first row of cars are wimps.
6)  Imagine dying in a ambulance stopped in a traffic jam miles long.",True,True,False,False,False,False,False,False,1) Obstructing interstate commerce is a Federal Felony offence. 2) The cops are useless. 3) BLM is the democrats modern version of the racist terroristic KKK they also created. 4) These are not protesters they are rioters. 5) The drivers of the first row of cars are wimps. 6) Imagine dying in a ambulance stopped in a traffic jam miles long.,obstructing interstate commerce federal felony offence cop useless blm democrat modern version racist terroristic kkk also created protester rioter driver first row car wimp imagine dying ambulance stopped traffic jam mile long,227,32,0.03672316384180791,0,0
UgzmyfZubK750G95yuV4AaABAg,cT14IbTDW2c,Where are the trucks with foghorns,False,False,False,False,False,False,False,False,Where are the trucks with foghorns,truck foghorn,13,2,0.029411764705882353,0,0
UgzPfkOk-wV9vzwGBt94AaABAg,cT14IbTDW2c,These people did more to hurt their cause than help it that day. No one that is rational is on the blacklivesmatter side anymore.,False,False,False,False,False,False,False,False,These people did more to hurt their cause than help it that day. No one that is rational is on the blacklivesmatter side anymore.,people hurt cause help day one rational blacklivesmatter side anymore,69,10,0.015503875968992248,0,0
UgztoypC8DOmpTDbbI94AaABAg,cT14IbTDW2c,A Supra needs to let off if that happens,False,False,False,False,False,False,False,False,A Supra needs to let off if that happens,supra need let happens,22,4,0.05,0,0
UgztQfNqz2zUnZYpUZJ4AaABAg,cT14IbTDW2c,Signs saying black lives matter and they are blocking black and white people. wtf?,True,True,False,True,False,False,False,False,Signs saying black lives matter and they are blocking black and white people. wtf?,sign saying black life matter blocking black white people wtf,61,10,0.012195121951219513,0,0
UgzTz5Oub5ioq6ODC914AaABAg,cT14IbTDW2c,Should have dealt with them with force,False,False,False,False,False,False,False,False,Should have dealt with them with force,dealt force,11,2,0.02631578947368421,0,0
UgzW7M99erZM-ouQ0yV4AaABAg,cT14IbTDW2c,Drive through them,True,True,False,True,False,False,False,False,Drive through them,drive,5,1,0.05555555555555555,0,0
UgzWOM1fvgg5rw_W1XB4AaABAg,cT14IbTDW2c,Stupid American,True,False,False,False,False,True,True,False,Stupid American,stupid american,15,2,0.13333333333333333,0,1
UgzwrS37qzfArRXP80p4AaABAg,cT14IbTDW2c,If it was me I would have just kept going if you get hit you get hit I'd slowly push my way through ppl  who did that need to grow the fuck up,True,True,False,True,False,False,False,False,If it was me I would have just kept going if you get hit you get hit I'd slowly push my way through ppl who did that need to grow the fuck up,would kept going get hit get hit id slowly push way ppl need grow fuck,70,15,0.02112676056338028,0,1
Ugzxit7UlcE33xXThIt4AaABAg,cT14IbTDW2c,It should be a law if there a protesters blocking the street you should be leagaly allowed to run them over,True,True,False,True,False,False,False,False,It should be a law if there a protesters blocking the street you should be leagaly allowed to run them over,law protester blocking street leagaly allowed run,49,7,0.009345794392523364,0,0
UgzXPP-nnSNB9qnH7zh4AaABAg,cT14IbTDW2c,pepper spray the cunts. They will run.,True,True,False,True,True,False,False,False,pepper spray the cunts. They will run.,pepper spray cunt run,21,4,0.02631578947368421,0,0
UgzYz6sKfL9eDiVZ1DR4AaABAg,cT14IbTDW2c,Bunch of pussies who have nothing better to do than to cry about problems that are only escalated because they do stupid shit like this,True,True,False,False,True,False,False,False,Bunch of pussies who have nothing better to do than to cry about problems that are only escalated because they do stupid shit like this,bunch pussy nothing better cry problem escalated stupid shit like,65,10,0.007407407407407408,0,2
Ugg_G6d9ehvFo3gCoAEC,dDbRyFIkNII,I'm not informed 100% about what exactly is going on but that was fucked up! I'm trying to find reliable resources to understand this. I can't believe that it is 2014 and thing like this is still happening. ,False,False,False,False,False,False,False,False,I'm not informed 100% about what exactly is going on but that was fucked up! I'm trying to find reliable resources to understand this. I can't believe that it is 2014 and thing like this is still happening.,im informed exactly going fucked im trying find reliable resource understand cant believe thing like still happening,116,17,0.014492753623188406,1,1
UghAbXMwBZQ043gCoAEC,dDbRyFIkNII,the people in ferguson have to loot! the oly thing the goverment cares about is the economy! fuck it up n they will make an effort to stop crooked cops!,True,True,False,True,True,False,False,False,the people in ferguson have to loot! the oly thing the goverment cares about is the economy! fuck it up n they will make an effort to stop crooked cops!,people ferguson loot oly thing goverment care economy fuck n make effort stop crooked cop,89,15,0.0,3,1
UghmIbTYT8V0Y3gCoAEC,dDbRyFIkNII,good quality !,False,False,False,False,False,False,False,False,good quality !,good quality,12,2,0.0,1,0
Ugi-AutQK-PGmHgCoAEC,dDbRyFIkNII,Wow...........,False,False,False,False,False,False,False,False,Wow...........,wow,3,1,0.07142857142857142,0,0
Ugj4CNrg0w8ufngCoAEC,dDbRyFIkNII,Welcome to New World Order.,True,True,False,True,False,False,False,False,Welcome to New World Order.,welcome new world order,23,4,0.14814814814814814,0,0
Ugj-DZyJ6rJBOXgCoAEC,dDbRyFIkNII,"Who the hell cares if there are  people peacefully protesting? If the police feels threatened they are gonna act. I say, blow them fuckers in the face with some tg. That is what follows a riot.",True,True,False,True,True,False,False,False,"Who the hell cares if there are people peacefully protesting? If the police feels threatened they are gonna act. I say, blow them fuckers in the face with some tg. That is what follows a riot.",hell care people peacefully protesting police feel threatened gonna act say blow fucker face tg follows riot,108,17,0.02072538860103627,0,1
Ugw5-xcVE7UQ-Su23j94AaABAg,dDbRyFIkNII,I want to toss one of those gernades lol not at anyone of course but at a range that would be the fucking shit,True,True,False,False,True,False,False,False,I want to toss one of those gernades lol not at anyone of course but at a range that would be the fucking shit,want toss one gernades lol anyone course range would fucking shit,65,11,0.00909090909090909,0,3
UgwXBmS_l1k2AHONWTd4AaABAg,dDbRyFIkNII,"Ah... memories.
Btw, you brought the fireworks.",False,False,False,False,False,False,False,False,"Ah... memories. Btw, you brought the fireworks.",ah memory btw brought firework,30,5,0.041666666666666664,0,0
Ugyq7vvHf_dWdP8HIAB4AaABAg,dDbRyFIkNII,Stuff like this is one of the reasons why people associate violence and danger with black people.,True,False,False,False,False,True,True,False,Stuff like this is one of the reasons why people associate violence and danger with black people.,stuff like one reason people associate violence danger black people,67,10,0.010309278350515464,0,1
UgzaLrs8IAzhKyib03F4AaABAg,dDbRyFIkNII,That was awesome,False,False,False,False,False,False,False,False,That was awesome,awesome,7,1,0.0625,0,0
Ugg_tHGB8ZFbpXgCoAEC,dG7mZQvaQDk,"I love this lady!!!

We need more strong women like Peggy Hubbard!!",False,False,False,False,False,False,False,False,I love this lady!!! We need more strong women like Peggy Hubbard!!,love lady need strong woman like peggy hubbard,46,8,0.057971014492753624,5,0
Ugg06ovk58usR3gCoAEC,dG7mZQvaQDk,"Peggy, Im a Native american, and I LOVE YOU HONEY",False,False,False,False,False,False,False,False,"Peggy, Im a Native american, and I LOVE YOU HONEY",peggy im native american love honey,35,6,0.32653061224489793,0,0
Ugg0vtBhu5PCu3gCoAEC,dG7mZQvaQDk,Huge wisdom here for anyone that has ears to listen.,False,False,False,False,False,False,False,False,Huge wisdom here for anyone that has ears to listen.,huge wisdom anyone ear listen,29,5,0.019230769230769232,0,0
Ugg2DE0cw-u_DXgCoAEC,dG7mZQvaQDk,Mrs. Hubbard . . . you get it .. Jamyla Bolden died so needlessly ..,False,False,False,False,False,False,False,False,Mrs. Hubbard . . . you get it .. Jamyla Bolden died so needlessly ..,mr hubbard get jamyla bolden died needlessly,44,7,0.058823529411764705,0,1
Ugg9Nkij19Uts3gCoAEC,dG7mZQvaQDk,Amen Amen sister you go you strong black woman i got your back,False,False,False,False,False,False,False,False,Amen Amen sister you go you strong black woman i got your back,amen amen sister go strong black woman got back,47,9,0.03225806451612903,0,0
UggAljyL41lywHgCoAEC,dG7mZQvaQDk,A Stand Up Woman speaking the Truth. I applaud You... You have more guts then most Young Lady.,False,False,False,False,False,False,False,False,A Stand Up Woman speaking the Truth. I applaud You... You have more guts then most Young Lady.,stand woman speaking truth applaud gut young lady,49,8,0.10638297872340426,0,0
UggBE-midsOcxXgCoAEC,dG7mZQvaQDk,Peggy: you are blessed with so much courage & heart!! Thank you for your honesty & passion in this matter! #whatawoman,False,False,False,False,False,False,False,False,Peggy: you are blessed with so much courage & heart!! Thank you for your honesty & passion in this matter! whatawoman,peggy blessed much courage heart thank honesty passion matter whatawoman,72,10,0.01694915254237288,3,1
UggFa6gKjS21nHgCoAEC,dG7mZQvaQDk,This Lady should be the first guest speaker at all of Al Sharpton’s rallies.  Seriously,False,False,False,False,False,False,False,False,This Lady should be the first guest speaker at all of Al Sharpton’s rallies. Seriously,lady first guest speaker al sharpton’s rally seriously,54,8,0.05747126436781609,0,0
UggfMgHywO3pmHgCoAEC,dG7mZQvaQDk,I love this woman. THIS is a voice that matters. Fuck black lives matter.,True,True,False,False,False,False,False,False,I love this woman. THIS is a voice that matters. Fuck black lives matter.,love woman voice matter fuck black life matter,46,8,0.0821917808219178,0,1
UggIk5feB00KE3gCoAEC,dG7mZQvaQDk,"Thats a real parent, a real mother. Nothing but real talk right there. She learned well from her mom.  A voice of truth in a sea of bullshit.",False,False,False,False,False,False,False,False,"Thats a real parent, a real mother. Nothing but real talk right there. She learned well from her mom. A voice of truth in a sea of bullshit.",thats real parent real mother nothing real talk right learned well mom voice truth sea bullshit,95,16,0.028368794326241134,0,1
UggJvtBuY7918HgCoAEC,dG7mZQvaQDk,finally a black person with a unbiased opinion. An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police.  Black people need to take responsibility for their violence.,True,False,False,False,False,True,True,False,finally a black person with a unbiased opinion. An incredibly high percentage of black lives are lost among themselves and only an extremely small fraction from police. Black people need to take responsibility for their violence.,finally black person unbiased opinion incredibly high percentage black life lost among extremely small fraction police black people need take responsibility violence,165,22,0.008695652173913044,0,0
UggkkDy5aXNO-HgCoAEC,dG7mZQvaQDk,"Thank you for the truth, and speaking for the innocent.",False,False,False,False,False,False,False,False,"Thank you for the truth, and speaking for the innocent.",thank truth speaking innocent,29,4,0.01818181818181818,0,0
UggLqnLTe5a1sngCoAEC,dG7mZQvaQDk,This is sad. Disgrace to all black people,True,True,False,False,False,False,False,False,This is sad. Disgrace to all black people,sad disgrace black people,25,4,0.04878048780487805,0,0
Uggma-nkAiK-eXgCoAEC,dG7mZQvaQDk,My mother told me the same thing.  God Bless this woman.,False,False,False,False,False,False,False,False,My mother told me the same thing. God Bless this woman.,mother told thing god bless woman,33,6,0.05357142857142857,0,0
UggomkAIZriFfXgCoAEC,dG7mZQvaQDk,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",False,False,False,False,False,False,False,False,"This gal calls it spot on! Way to go Ms.Peggy, way to go!",gal call spot way go mspeggy way go,35,8,0.07017543859649122,2,0
UggPDp4D0K-7xngCoAEC,dG7mZQvaQDk,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,True,True,False,True,True,False,False,False,When I c the blk lives matter bullshit.....witch I call bullshit 5 black people were killed in a five period in Newark nj where were they....... I call Bullshitb,c blk life matter bullshitwitch call bullshit black people killed five period newark nj call bullshitb,102,16,0.037267080745341616,0,4
UggQG0KuU_-llXgCoAEC,dG7mZQvaQDk,"Love it I same the saem thing Go Peggy!  #stupid  
Ya Killing ya selves more quicker than  STLPD could ever  #wakeup",False,False,False,False,False,False,False,False,Love it I same the saem thing Go Peggy! stupid Ya Killing ya selves more quicker than STLPD could ever wakeup,love saem thing go peggy stupid ya killing ya self quicker stlpd could ever wakeup,82,15,0.09401709401709402,1,2
UggrbvWF1tW0pHgCoAEC,dG7mZQvaQDk,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,True,False,False,False,False,True,True,False,Niggas love being the victim in any situation that's why I separate my from them and other black people need to do the same,nigga love victim situation thats separate black people need,60,9,0.016260162601626018,0,0
